lembur_id,karyawan_id,tanggal,jam_mulai,jam_selesai,durasi_jam,status_approval,keterangan
971,16,2024-10-08,2024-10-08 17:30:00,2024-10-08 20:30:00,3,Ditolak,Lembur proyek 5
972,19,2024-10-08,2024-10-08 17:30:00,2024-10-08 21:30:00,4,Ditolak,Lembur proyek 4
973,32,2024-10-08,2024-10-08 17:30:00,2024-10-08 20:30:00,3,Disetujui,Lembur proyek 2
974,2,2024-10-09,2024-10-09 17:30:00,2024-10-09 20:30:00,3,Disetujui,Lembur proyek 5
975,3,2024-10-09,2024-10-09 17:30:00,2024-10-09 19:30:00,2,Ditolak,Lembur proyek 3
976,23,2024-10-09,2024-10-09 17:30:00,2024-10-09 20:30:00,3,Disetujui,Lembur proyek 2
977,24,2024-10-09,2024-10-09 17:30:00,2024-10-09 20:30:00,3,Ditolak,Lembur proyek 1
978,30,2024-10-09,2024-10-09 17:30:00,2024-10-09 19:30:00,2,Disetujui,Lembur proyek 1
979,39,2024-10-09,2024-10-09 17:30:00,2024-10-09 20:30:00,3,Ditolak,Lembur proyek 5
980,42,2024-10-09,2024-10-09 17:30:00,2024-10-09 20:30:00,3,Disetujui,Lembur proyek 3
981,48,2024-10-09,2024-10-09 17:30:00,2024-10-09 21:30:00,4,Disetujui,Lembur proyek 1
982,11,2024-10-10,2024-10-10 17:30:00,2024-10-10 18:30:00,1,Ditolak,Lembur proyek 5
983,16,2024-10-10,2024-10-10 17:30:00,2024-10-10 18:30:00,1,Disetujui,Lembur proyek 1
984,17,2024-10-10,2024-10-10 17:30:00,2024-10-10 20:30:00,3,Ditolak,Lembur proyek 5
985,38,2024-10-10,2024-10-10 17:30:00,2024-10-10 18:30:00,1,Disetujui,Lembur proyek 3
986,45,2024-10-10,2024-10-10 17:30:00,2024-10-10 21:30:00,4,Disetujui,Lembur proyek 1
987,48,2024-10-10,2024-10-10 17:30:00,2024-10-10 20:30:00,3,Disetujui,Lembur proyek 4
988,50,2024-10-10,2024-10-10 17:30:00,2024-10-10 20:30:00,3,Ditolak,Lembur proyek 1
989,7,2024-10-11,2024-10-11 17:30:00,2024-10-11 20:30:00,3,Disetujui,Lembur proyek 5
990,9,2024-10-11,2024-10-11 17:30:00,2024-10-11 18:30:00,1,Ditolak,Lembur proyek 3
991,11,2024-10-11,2024-10-11 17:30:00,2024-10-11 19:30:00,2,Ditolak,Lembur proyek 2
992,14,2024-10-11,2024-10-11 17:30:00,2024-10-11 20:30:00,3,Disetujui,Lembur proyek 4
993,22,2024-10-11,2024-10-11 17:30:00,2024-10-11 20:30:00,3,Disetujui,Lembur proyek 5
994,25,2024-10-11,2024-10-11 17:30:00,2024-10-11 21:30:00,4,Disetujui,Lembur proyek 2
995,27,2024-10-11,2024-10-11 17:30:00,2024-10-11 20:30:00,3,Ditolak,Lembur proyek 5
996,44,2024-10-11,2024-10-11 17:30:00,2024-10-11 19:30:00,2,Ditolak,Lembur proyek 2
997,14,2024-10-12,2024-10-12 17:30:00,2024-10-12 19:30:00,2,Disetujui,Lembur proyek 3
998,15,2024-10-12,2024-10-12 17:30:00,2024-10-12 20:30:00,3,Ditolak,Lembur proyek 1
999,21,2024-10-12,2024-10-12 17:30:00,2024-10-12 21:30:00,4,Ditolak,Lembur proyek 5
1000,25,2024-10-12,2024-10-12 17:30:00,2024-10-12 19:30:00,2,Disetujui,Lembur proyek 3
1001,26,2024-10-12,2024-10-12 17:30:00,2024-10-12 20:30:00,3,Disetujui,Lembur proyek 2
1002,27,2024-10-12,2024-10-12 17:30:00,2024-10-12 18:30:00,1,Ditolak,Lembur proyek 5
1003,33,2024-10-12,2024-10-12 17:30:00,2024-10-12 21:30:00,4,Disetujui,Lembur proyek 4
1004,35,2024-10-12,2024-10-12 17:30:00,2024-10-12 19:30:00,2,Disetujui,Lembur proyek 2
1005,45,2024-10-12,2024-10-12 17:30:00,2024-10-12 21:30:00,4,Disetujui,Lembur proyek 2
1006,48,2024-10-12,2024-10-12 17:30:00,2024-10-12 21:30:00,4,Ditolak,Lembur proyek 3
1007,1,2024-10-13,2024-10-13 17:30:00,2024-10-13 20:30:00,3,Disetujui,Lembur proyek 2
1008,5,2024-10-13,2024-10-13 17:30:00,2024-10-13 19:30:00,2,Ditolak,Lembur proyek 4
1009,21,2024-10-13,2024-10-13 17:30:00,2024-10-13 20:30:00,3,Disetujui,Lembur proyek 1
1010,26,2024-10-13,2024-10-13 17:30:00,2024-10-13 18:30:00,1,Ditolak,Lembur proyek 1
1011,34,2024-10-13,2024-10-13 17:30:00,2024-10-13 19:30:00,2,Ditolak,Lembur proyek 1
1012,43,2024-10-13,2024-10-13 17:30:00,2024-10-13 20:30:00,3,Disetujui,Lembur proyek 2
1013,45,2024-10-13,2024-10-13 17:30:00,2024-10-13 21:30:00,4,Ditolak,Lembur proyek 3
1014,46,2024-10-13,2024-10-13 17:30:00,2024-10-13 20:30:00,3,Ditolak,Lembur proyek 2
1015,5,2024-10-14,2024-10-14 17:30:00,2024-10-14 18:30:00,1,Disetujui,Lembur proyek 3
1016,11,2024-10-14,2024-10-14 17:30:00,2024-10-14 19:30:00,2,Ditolak,Lembur proyek 5
1017,17,2024-10-14,2024-10-14 17:30:00,2024-10-14 20:30:00,3,Disetujui,Lembur proyek 5
1018,19,2024-10-14,2024-10-14 17:30:00,2024-10-14 21:30:00,4,Disetujui,Lembur proyek 3
1019,34,2024-10-14,2024-10-14 17:30:00,2024-10-14 19:30:00,2,Disetujui,Lembur proyek 5
1020,49,2024-10-14,2024-10-14 17:30:00,2024-10-14 21:30:00,4,Disetujui,Lembur proyek 5
1021,3,2024-10-15,2024-10-15 17:30:00,2024-10-15 21:30:00,4,Ditolak,Lembur proyek 2
1022,6,2024-10-15,2024-10-15 17:30:00,2024-10-15 19:30:00,2,Ditolak,Lembur proyek 1
1023,7,2024-10-15,2024-10-15 17:30:00,2024-10-15 21:30:00,4,Disetujui,Lembur proyek 2
1024,12,2024-10-15,2024-10-15 17:30:00,2024-10-15 20:30:00,3,Ditolak,Lembur proyek 4
1025,17,2024-10-15,2024-10-15 17:30:00,2024-10-15 21:30:00,4,Ditolak,Lembur proyek 2
1026,21,2024-10-15,2024-10-15 17:30:00,2024-10-15 21:30:00,4,Ditolak,Lembur proyek 5
1027,30,2024-10-15,2024-10-15 17:30:00,2024-10-15 21:30:00,4,Disetujui,Lembur proyek 2
1028,33,2024-10-15,2024-10-15 17:30:00,2024-10-15 21:30:00,4,Ditolak,Lembur proyek 5
1029,35,2024-10-15,2024-10-15 17:30:00,2024-10-15 20:30:00,3,Disetujui,Lembur proyek 1
1030,46,2024-10-15,2024-10-15 17:30:00,2024-10-15 18:30:00,1,Disetujui,Lembur proyek 2
1031,47,2024-10-15,2024-10-15 17:30:00,2024-10-15 18:30:00,1,Disetujui,Lembur proyek 3
1032,48,2024-10-15,2024-10-15 17:30:00,2024-10-15 19:30:00,2,Ditolak,Lembur proyek 1
1033,49,2024-10-15,2024-10-15 17:30:00,2024-10-15 20:30:00,3,Disetujui,Lembur proyek 4
1034,6,2024-10-16,2024-10-16 17:30:00,2024-10-16 18:30:00,1,Ditolak,Lembur proyek 1
1035,8,2024-10-16,2024-10-16 17:30:00,2024-10-16 20:30:00,3,Disetujui,Lembur proyek 4
1036,14,2024-10-16,2024-10-16 17:30:00,2024-10-16 18:30:00,1,Disetujui,Lembur proyek 3
1037,15,2024-10-16,2024-10-16 17:30:00,2024-10-16 20:30:00,3,Ditolak,Lembur proyek 2
1038,16,2024-10-16,2024-10-16 17:30:00,2024-10-16 20:30:00,3,Disetujui,Lembur proyek 2
1039,17,2024-10-16,2024-10-16 17:30:00,2024-10-16 19:30:00,2,Disetujui,Lembur proyek 1
1040,31,2024-10-16,2024-10-16 17:30:00,2024-10-16 20:30:00,3,Disetujui,Lembur proyek 2
1041,32,2024-10-16,2024-10-16 17:30:00,2024-10-16 19:30:00,2,Ditolak,Lembur proyek 3
1042,35,2024-10-16,2024-10-16 17:30:00,2024-10-16 21:30:00,4,Disetujui,Lembur proyek 4
1043,37,2024-10-16,2024-10-16 17:30:00,2024-10-16 19:30:00,2,Ditolak,Lembur proyek 4
1044,45,2024-10-16,2024-10-16 17:30:00,2024-10-16 18:30:00,1,Ditolak,Lembur proyek 3
1045,16,2024-10-17,2024-10-17 17:30:00,2024-10-17 21:30:00,4,Disetujui,Lembur proyek 3
1046,17,2024-10-17,2024-10-17 17:30:00,2024-10-17 20:30:00,3,Disetujui,Lembur proyek 2
1047,21,2024-10-17,2024-10-17 17:30:00,2024-10-17 18:30:00,1,Ditolak,Lembur proyek 5
1048,22,2024-10-17,2024-10-17 17:30:00,2024-10-17 18:30:00,1,Disetujui,Lembur proyek 4
1049,25,2024-10-17,2024-10-17 17:30:00,2024-10-17 21:30:00,4,Ditolak,Lembur proyek 5
1050,31,2024-10-17,2024-10-17 17:30:00,2024-10-17 21:30:00,4,Ditolak,Lembur proyek 4
1051,33,2024-10-17,2024-10-17 17:30:00,2024-10-17 20:30:00,3,Ditolak,Lembur proyek 4
1052,35,2024-10-17,2024-10-17 17:30:00,2024-10-17 21:30:00,4,Disetujui,Lembur proyek 5
1053,36,2024-10-17,2024-10-17 17:30:00,2024-10-17 18:30:00,1,Ditolak,Lembur proyek 4
1054,41,2024-10-17,2024-10-17 17:30:00,2024-10-17 19:30:00,2,Ditolak,Lembur proyek 3
1055,42,2024-10-17,2024-10-17 17:30:00,2024-10-17 20:30:00,3,Disetujui,Lembur proyek 1
1056,47,2024-10-17,2024-10-17 17:30:00,2024-10-17 20:30:00,3,Ditolak,Lembur proyek 5
1057,50,2024-10-17,2024-10-17 17:30:00,2024-10-17 19:30:00,2,Disetujui,Lembur proyek 4
1058,1,2024-10-18,2024-10-18 17:30:00,2024-10-18 21:30:00,4,Disetujui,Lembur proyek 3
1059,3,2024-10-18,2024-10-18 17:30:00,2024-10-18 18:30:00,1,Disetujui,Lembur proyek 5
1060,5,2024-10-18,2024-10-18 17:30:00,2024-10-18 18:30:00,1,Disetujui,Lembur proyek 4
1061,11,2024-10-18,2024-10-18 17:30:00,2024-10-18 18:30:00,1,Disetujui,Lembur proyek 4
1062,21,2024-10-18,2024-10-18 17:30:00,2024-10-18 19:30:00,2,Disetujui,Lembur proyek 3
1063,24,2024-10-18,2024-10-18 17:30:00,2024-10-18 18:30:00,1,Ditolak,Lembur proyek 1
1064,25,2024-10-18,2024-10-18 17:30:00,2024-10-18 18:30:00,1,Disetujui,Lembur proyek 5
1065,39,2024-10-18,2024-10-18 17:30:00,2024-10-18 18:30:00,1,Disetujui,Lembur proyek 5
1066,40,2024-10-18,2024-10-18 17:30:00,2024-10-18 21:30:00,4,Ditolak,Lembur proyek 3
1067,44,2024-10-18,2024-10-18 17:30:00,2024-10-18 19:30:00,2,Disetujui,Lembur proyek 2
1068,47,2024-10-18,2024-10-18 17:30:00,2024-10-18 19:30:00,2,Disetujui,Lembur proyek 3
1069,3,2024-10-19,2024-10-19 17:30:00,2024-10-19 19:30:00,2,Disetujui,Lembur proyek 4
1070,5,2024-10-19,2024-10-19 17:30:00,2024-10-19 18:30:00,1,Disetujui,Lembur proyek 2
1071,11,2024-10-19,2024-10-19 17:30:00,2024-10-19 20:30:00,3,Disetujui,Lembur proyek 4
1072,12,2024-10-19,2024-10-19 17:30:00,2024-10-19 20:30:00,3,Disetujui,Lembur proyek 2
1073,16,2024-10-19,2024-10-19 17:30:00,2024-10-19 18:30:00,1,Ditolak,Lembur proyek 5
1074,20,2024-10-19,2024-10-19 17:30:00,2024-10-19 21:30:00,4,Ditolak,Lembur proyek 2
1075,24,2024-10-19,2024-10-19 17:30:00,2024-10-19 18:30:00,1,Disetujui,Lembur proyek 5
1076,25,2024-10-19,2024-10-19 17:30:00,2024-10-19 19:30:00,2,Disetujui,Lembur proyek 1
1077,27,2024-10-19,2024-10-19 17:30:00,2024-10-19 18:30:00,1,Ditolak,Lembur proyek 5
1078,28,2024-10-19,2024-10-19 17:30:00,2024-10-19 20:30:00,3,Ditolak,Lembur proyek 1
1079,32,2024-10-19,2024-10-19 17:30:00,2024-10-19 21:30:00,4,Ditolak,Lembur proyek 4
1080,39,2024-10-19,2024-10-19 17:30:00,2024-10-19 21:30:00,4,Disetujui,Lembur proyek 2
1081,42,2024-10-19,2024-10-19 17:30:00,2024-10-19 21:30:00,4,Disetujui,Lembur proyek 2
1082,48,2024-10-19,2024-10-19 17:30:00,2024-10-19 21:30:00,4,Disetujui,Lembur proyek 5
1083,50,2024-10-19,2024-10-19 17:30:00,2024-10-19 19:30:00,2,Ditolak,Lembur proyek 2
1084,3,2024-10-20,2024-10-20 17:30:00,2024-10-20 20:30:00,3,Disetujui,Lembur proyek 4
1085,12,2024-10-20,2024-10-20 17:30:00,2024-10-20 20:30:00,3,Disetujui,Lembur proyek 2
1086,15,2024-10-20,2024-10-20 17:30:00,2024-10-20 19:30:00,2,Disetujui,Lembur proyek 1
1087,16,2024-10-20,2024-10-20 17:30:00,2024-10-20 20:30:00,3,Disetujui,Lembur proyek 1
1088,20,2024-10-20,2024-10-20 17:30:00,2024-10-20 20:30:00,3,Ditolak,Lembur proyek 3
1089,21,2024-10-20,2024-10-20 17:30:00,2024-10-20 18:30:00,1,Ditolak,Lembur proyek 3
1090,24,2024-10-20,2024-10-20 17:30:00,2024-10-20 20:30:00,3,Ditolak,Lembur proyek 1
1091,32,2024-10-20,2024-10-20 17:30:00,2024-10-20 21:30:00,4,Disetujui,Lembur proyek 1
1092,37,2024-10-20,2024-10-20 17:30:00,2024-10-20 21:30:00,4,Ditolak,Lembur proyek 2
1093,41,2024-10-20,2024-10-20 17:30:00,2024-10-20 21:30:00,4,Disetujui,Lembur proyek 3
1094,42,2024-10-20,2024-10-20 17:30:00,2024-10-20 18:30:00,1,Ditolak,Lembur proyek 4
1095,50,2024-10-20,2024-10-20 17:30:00,2024-10-20 18:30:00,1,Ditolak,Lembur proyek 2
1096,2,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Ditolak,Lembur proyek 2
1097,5,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Ditolak,Lembur proyek 2
1098,7,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Ditolak,Lembur proyek 4
1099,10,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Disetujui,Lembur proyek 1
1100,23,2024-10-21,2024-10-21 17:30:00,2024-10-21 19:30:00,2,Disetujui,Lembur proyek 2
1101,26,2024-10-21,2024-10-21 17:30:00,2024-10-21 20:30:00,3,Disetujui,Lembur proyek 4
1102,33,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Disetujui,Lembur proyek 1
1103,34,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Ditolak,Lembur proyek 5
1104,50,2024-10-21,2024-10-21 17:30:00,2024-10-21 21:30:00,4,Disetujui,Lembur proyek 3
1105,5,2024-10-22,2024-10-22 17:30:00,2024-10-22 19:30:00,2,Disetujui,Lembur proyek 3
1106,7,2024-10-22,2024-10-22 17:30:00,2024-10-22 21:30:00,4,Ditolak,Lembur proyek 2
1107,8,2024-10-22,2024-10-22 17:30:00,2024-10-22 18:30:00,1,Ditolak,Lembur proyek 4
1108,14,2024-10-22,2024-10-22 17:30:00,2024-10-22 18:30:00,1,Ditolak,Lembur proyek 5
1109,15,2024-10-22,2024-10-22 17:30:00,2024-10-22 21:30:00,4,Disetujui,Lembur proyek 5
1110,21,2024-10-22,2024-10-22 17:30:00,2024-10-22 21:30:00,4,Disetujui,Lembur proyek 3
1111,27,2024-10-22,2024-10-22 17:30:00,2024-10-22 19:30:00,2,Ditolak,Lembur proyek 3
1112,35,2024-10-22,2024-10-22 17:30:00,2024-10-22 21:30:00,4,Disetujui,Lembur proyek 5
1113,36,2024-10-22,2024-10-22 17:30:00,2024-10-22 18:30:00,1,Disetujui,Lembur proyek 3
1114,38,2024-10-22,2024-10-22 17:30:00,2024-10-22 19:30:00,2,Disetujui,Lembur proyek 2
1115,43,2024-10-22,2024-10-22 17:30:00,2024-10-22 21:30:00,4,Disetujui,Lembur proyek 1
1116,48,2024-10-22,2024-10-22 17:30:00,2024-10-22 21:30:00,4,Ditolak,Lembur proyek 4
1117,9,2024-10-23,2024-10-23 17:30:00,2024-10-23 20:30:00,3,Disetujui,Lembur proyek 1
1118,11,2024-10-23,2024-10-23 17:30:00,2024-10-23 20:30:00,3,Ditolak,Lembur proyek 1
1119,20,2024-10-23,2024-10-23 17:30:00,2024-10-23 20:30:00,3,Ditolak,Lembur proyek 3
1120,22,2024-10-23,2024-10-23 17:30:00,2024-10-23 20:30:00,3,Ditolak,Lembur proyek 3
1121,23,2024-10-23,2024-10-23 17:30:00,2024-10-23 20:30:00,3,Disetujui,Lembur proyek 2
1122,25,2024-10-23,2024-10-23 17:30:00,2024-10-23 18:30:00,1,Ditolak,Lembur proyek 1
1123,26,2024-10-23,2024-10-23 17:30:00,2024-10-23 21:30:00,4,Disetujui,Lembur proyek 2
1124,30,2024-10-23,2024-10-23 17:30:00,2024-10-23 19:30:00,2,Disetujui,Lembur proyek 2
1125,31,2024-10-23,2024-10-23 17:30:00,2024-10-23 19:30:00,2,Disetujui,Lembur proyek 3
1126,33,2024-10-23,2024-10-23 17:30:00,2024-10-23 19:30:00,2,Disetujui,Lembur proyek 1
1127,39,2024-10-23,2024-10-23 17:30:00,2024-10-23 21:30:00,4,Ditolak,Lembur proyek 5
1128,42,2024-10-23,2024-10-23 17:30:00,2024-10-23 19:30:00,2,Ditolak,Lembur proyek 2
1129,45,2024-10-23,2024-10-23 17:30:00,2024-10-23 18:30:00,1,Disetujui,Lembur proyek 5
1130,47,2024-10-23,2024-10-23 17:30:00,2024-10-23 19:30:00,2,Disetujui,Lembur proyek 5
1131,50,2024-10-23,2024-10-23 17:30:00,2024-10-23 19:30:00,2,Disetujui,Lembur proyek 5
1132,8,2024-10-24,2024-10-24 17:30:00,2024-10-24 21:30:00,4,Disetujui,Lembur proyek 2
1133,11,2024-10-24,2024-10-24 17:30:00,2024-10-24 19:30:00,2,Ditolak,Lembur proyek 5
1134,17,2024-10-24,2024-10-24 17:30:00,2024-10-24 21:30:00,4,Disetujui,Lembur proyek 5
1135,19,2024-10-24,2024-10-24 17:30:00,2024-10-24 18:30:00,1,Ditolak,Lembur proyek 5
1136,23,2024-10-24,2024-10-24 17:30:00,2024-10-24 21:30:00,4,Disetujui,Lembur proyek 4
1137,30,2024-10-24,2024-10-24 17:30:00,2024-10-24 20:30:00,3,Ditolak,Lembur proyek 3
1138,42,2024-10-24,2024-10-24 17:30:00,2024-10-24 19:30:00,2,Ditolak,Lembur proyek 5
1139,49,2024-10-24,2024-10-24 17:30:00,2024-10-24 21:30:00,4,Disetujui,Lembur proyek 5
1140,7,2024-10-25,2024-10-25 17:30:00,2024-10-25 20:30:00,3,Disetujui,Lembur proyek 2
1141,8,2024-10-25,2024-10-25 17:30:00,2024-10-25 20:30:00,3,Ditolak,Lembur proyek 3
1142,12,2024-10-25,2024-10-25 17:30:00,2024-10-25 19:30:00,2,Disetujui,Lembur proyek 4
1143,20,2024-10-25,2024-10-25 17:30:00,2024-10-25 21:30:00,4,Ditolak,Lembur proyek 1
1144,21,2024-10-25,2024-10-25 17:30:00,2024-10-25 20:30:00,3,Ditolak,Lembur proyek 4
1145,28,2024-10-25,2024-10-25 17:30:00,2024-10-25 20:30:00,3,Ditolak,Lembur proyek 1
1146,36,2024-10-25,2024-10-25 17:30:00,2024-10-25 20:30:00,3,Ditolak,Lembur proyek 1
1147,44,2024-10-25,2024-10-25 17:30:00,2024-10-25 18:30:00,1,Ditolak,Lembur proyek 3
1148,49,2024-10-25,2024-10-25 17:30:00,2024-10-25 20:30:00,3,Ditolak,Lembur proyek 1
1149,12,2024-10-26,2024-10-26 17:30:00,2024-10-26 21:30:00,4,Disetujui,Lembur proyek 1
1150,16,2024-10-26,2024-10-26 17:30:00,2024-10-26 18:30:00,1,Ditolak,Lembur proyek 4
1151,19,2024-10-26,2024-10-26 17:30:00,2024-10-26 19:30:00,2,Disetujui,Lembur proyek 3
1152,20,2024-10-26,2024-10-26 17:30:00,2024-10-26 21:30:00,4,Disetujui,Lembur proyek 3
1153,24,2024-10-26,2024-10-26 17:30:00,2024-10-26 19:30:00,2,Disetujui,Lembur proyek 2
1154,25,2024-10-26,2024-10-26 17:30:00,2024-10-26 20:30:00,3,Disetujui,Lembur proyek 1
1155,26,2024-10-26,2024-10-26 17:30:00,2024-10-26 21:30:00,4,Disetujui,Lembur proyek 4
1156,41,2024-10-26,2024-10-26 17:30:00,2024-10-26 19:30:00,2,Ditolak,Lembur proyek 2
1157,42,2024-10-26,2024-10-26 17:30:00,2024-10-26 19:30:00,2,Disetujui,Lembur proyek 1
1158,44,2024-10-26,2024-10-26 17:30:00,2024-10-26 20:30:00,3,Ditolak,Lembur proyek 4
1159,48,2024-10-26,2024-10-26 17:30:00,2024-10-26 20:30:00,3,Ditolak,Lembur proyek 2
1160,3,2024-10-27,2024-10-27 17:30:00,2024-10-27 19:30:00,2,Ditolak,Lembur proyek 2
1161,14,2024-10-27,2024-10-27 17:30:00,2024-10-27 19:30:00,2,Ditolak,Lembur proyek 1
1162,16,2024-10-27,2024-10-27 17:30:00,2024-10-27 18:30:00,1,Disetujui,Lembur proyek 1
1163,36,2024-10-27,2024-10-27 17:30:00,2024-10-27 21:30:00,4,Ditolak,Lembur proyek 3
1164,45,2024-10-27,2024-10-27 17:30:00,2024-10-27 18:30:00,1,Disetujui,Lembur proyek 4
1165,11,2024-10-28,2024-10-28 17:30:00,2024-10-28 20:30:00,3,Disetujui,Lembur proyek 3
1166,12,2024-10-28,2024-10-28 17:30:00,2024-10-28 20:30:00,3,Ditolak,Lembur proyek 1
1167,18,2024-10-28,2024-10-28 17:30:00,2024-10-28 18:30:00,1,Ditolak,Lembur proyek 2
1168,23,2024-10-28,2024-10-28 17:30:00,2024-10-28 20:30:00,3,Disetujui,Lembur proyek 1
1169,27,2024-10-28,2024-10-28 17:30:00,2024-10-28 21:30:00,4,Ditolak,Lembur proyek 4
1170,41,2024-10-28,2024-10-28 17:30:00,2024-10-28 21:30:00,4,Disetujui,Lembur proyek 4
1171,47,2024-10-28,2024-10-28 17:30:00,2024-10-28 19:30:00,2,Disetujui,Lembur proyek 4
1172,2,2024-11-01,2024-11-01 17:30:00,2024-11-01 19:30:00,2,Disetujui,Lembur proyek 1
1173,23,2024-11-01,2024-11-01 17:30:00,2024-11-01 20:30:00,3,Disetujui,Lembur proyek 3
1174,27,2024-11-01,2024-11-01 17:30:00,2024-11-01 20:30:00,3,Disetujui,Lembur proyek 3
1175,33,2024-11-01,2024-11-01 17:30:00,2024-11-01 19:30:00,2,Disetujui,Lembur proyek 3
1176,37,2024-11-01,2024-11-01 17:30:00,2024-11-01 20:30:00,3,Disetujui,Lembur proyek 3
1177,44,2024-11-01,2024-11-01 17:30:00,2024-11-01 19:30:00,2,Ditolak,Lembur proyek 5
1178,5,2024-11-02,2024-11-02 17:30:00,2024-11-02 19:30:00,2,Ditolak,Lembur proyek 3
1179,6,2024-11-02,2024-11-02 17:30:00,2024-11-02 18:30:00,1,Disetujui,Lembur proyek 2
1180,9,2024-11-02,2024-11-02 17:30:00,2024-11-02 20:30:00,3,Disetujui,Lembur proyek 3
1181,17,2024-11-02,2024-11-02 17:30:00,2024-11-02 18:30:00,1,Disetujui,Lembur proyek 2
1182,19,2024-11-02,2024-11-02 17:30:00,2024-11-02 18:30:00,1,Disetujui,Lembur proyek 4
1183,24,2024-11-02,2024-11-02 17:30:00,2024-11-02 19:30:00,2,Ditolak,Lembur proyek 3
1184,29,2024-11-02,2024-11-02 17:30:00,2024-11-02 18:30:00,1,Disetujui,Lembur proyek 5
1185,32,2024-11-02,2024-11-02 17:30:00,2024-11-02 20:30:00,3,Disetujui,Lembur proyek 2
1186,38,2024-11-02,2024-11-02 17:30:00,2024-11-02 18:30:00,1,Ditolak,Lembur proyek 1
1187,44,2024-11-02,2024-11-02 17:30:00,2024-11-02 20:30:00,3,Disetujui,Lembur proyek 1
1188,6,2024-11-03,2024-11-03 17:30:00,2024-11-03 19:30:00,2,Disetujui,Lembur proyek 2
1189,12,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 2
1190,18,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 1
1191,22,2024-11-03,2024-11-03 17:30:00,2024-11-03 20:30:00,3,Disetujui,Lembur proyek 2
1192,23,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 5
1193,26,2024-11-03,2024-11-03 17:30:00,2024-11-03 19:30:00,2,Disetujui,Lembur proyek 3
1194,27,2024-11-03,2024-11-03 17:30:00,2024-11-03 19:30:00,2,Ditolak,Lembur proyek 1
1195,34,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 4
1196,39,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Disetujui,Lembur proyek 3
1197,41,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 4
1198,42,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 1
1199,43,2024-11-03,2024-11-03 17:30:00,2024-11-03 18:30:00,1,Ditolak,Lembur proyek 5
1200,45,2024-11-03,2024-11-03 17:30:00,2024-11-03 21:30:00,4,Ditolak,Lembur proyek 3
1201,8,2024-11-04,2024-11-04 17:30:00,2024-11-04 21:30:00,4,Disetujui,Lembur proyek 3
1202,9,2024-11-04,2024-11-04 17:30:00,2024-11-04 19:30:00,2,Disetujui,Lembur proyek 3
1203,17,2024-11-04,2024-11-04 17:30:00,2024-11-04 19:30:00,2,Ditolak,Lembur proyek 5
1204,35,2024-11-04,2024-11-04 17:30:00,2024-11-04 21:30:00,4,Ditolak,Lembur proyek 1
1205,37,2024-11-04,2024-11-04 17:30:00,2024-11-04 18:30:00,1,Disetujui,Lembur proyek 2
1206,44,2024-11-04,2024-11-04 17:30:00,2024-11-04 20:30:00,3,Ditolak,Lembur proyek 1
1207,11,2024-11-05,2024-11-05 17:30:00,2024-11-05 18:30:00,1,Ditolak,Lembur proyek 4
1208,15,2024-11-05,2024-11-05 17:30:00,2024-11-05 19:30:00,2,Disetujui,Lembur proyek 2
1209,21,2024-11-05,2024-11-05 17:30:00,2024-11-05 19:30:00,2,Disetujui,Lembur proyek 5
1210,32,2024-11-05,2024-11-05 17:30:00,2024-11-05 18:30:00,1,Ditolak,Lembur proyek 2
1211,41,2024-11-05,2024-11-05 17:30:00,2024-11-05 21:30:00,4,Ditolak,Lembur proyek 5
1212,42,2024-11-05,2024-11-05 17:30:00,2024-11-05 18:30:00,1,Ditolak,Lembur proyek 3
1213,46,2024-11-05,2024-11-05 17:30:00,2024-11-05 20:30:00,3,Ditolak,Lembur proyek 3
1214,47,2024-11-05,2024-11-05 17:30:00,2024-11-05 19:30:00,2,Disetujui,Lembur proyek 5
1215,8,2024-11-06,2024-11-06 17:30:00,2024-11-06 20:30:00,3,Ditolak,Lembur proyek 2
1216,16,2024-11-06,2024-11-06 17:30:00,2024-11-06 19:30:00,2,Ditolak,Lembur proyek 5
1217,17,2024-11-06,2024-11-06 17:30:00,2024-11-06 21:30:00,4,Disetujui,Lembur proyek 1
1218,18,2024-11-06,2024-11-06 17:30:00,2024-11-06 20:30:00,3,Ditolak,Lembur proyek 1
1219,26,2024-11-06,2024-11-06 17:30:00,2024-11-06 19:30:00,2,Disetujui,Lembur proyek 5
